artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),,genre
"[""Anita O'Day""]",479028,0.593,0.153,0.399,135.17,-13.297,1,1,0.854,0,0.125,0.0418,0,189053,10,1959,1/1/1959,Mack The Knife,,Vocal
"[""Anita O'Day""]",479028,0.54,0.191,0.33,82.599,-10.428,1,8,0.983,0.111,0.205,0.0382,0,190307,29,1941,1941,That's What You Think,,Vocal
"[""Anita O'Day""]",479028,0.547,0.384,0.769,158.401,-7.961,1,3,0.808,0.0031,0.122,0.236,0,188773,26,1941,1941,Watch the Birdie,,Vocal
"[""Anita O'Day""]",479028,0.557,0.408,0.497,155.004,-8.032,1,1,0.863,0.000177,0.0738,0.0596,0,180733,24,1941,1941,Let Me *** Uptown,,Vocal
"[""Anita O'Day""]",479028,0.645,0.447,0.838,76.258,-8.152,1,0,0.809,0.00119,0.0827,0.0427,0,175467,19,1941,1941,Opus One (with Gene Krupa & His Orchestra),,Vocal
"[""Anita O'Day""]",479028,0.541,0.26,0.737,143.258,-8.097,1,8,0.877,0.00327,0.0639,0.0404,0,201467,17,1941,1941,Boogie *****,,Vocal
"[""Anita O'Day""]",479028,0.513,0.551,0.845,164.674,-7.616,1,7,0.732,4.36E-05,0.507,0.136,0,156773,12,1941,1941,Green Eyes,,Vocal
"[""Anita O'Day""]",479028,0.571,0.302,0.603,137.139,-8.534,0,7,0.92,0.000173,0.0979,0.0341,0,174200,15,1941,1941,Georgia on My Mind (with Gene Krupa & His Orchestra),,Vocal
"[""Anita O'Day""]",479028,0.484,0.144,0.237,86.618,-10.413,0,7,0.981,0.00877,0.108,0.032,0,187093,10,1941,1941,Skylark,,Vocal
"[""Anita O'Day""]",479028,0.717,0.415,0.731,78.642,-7.958,1,10,0.968,0.00841,0.0497,0.0494,0,193000,10,1941,1941,*************,,Vocal
"[""Anita O'Day""]",479028,0.577,0.422,0.636,146.68,-8.242,0,10,0.872,0.00103,0.175,0.0566,0,145307,10,1941,1941,Kick It!,,Vocal
"[""Anita O'Day""]",479028,0.648,0.39,0.787,140.762,-6.371,1,5,0.893,6.88E-06,0.386,0.0482,0,184000,7,1941,1941,Barrelhouse Bessie From Basin Street,,Vocal
"[""Anita O'Day""]",479028,0.599,0.287,0.561,102.692,-8.834,1,10,0.894,2.76E-05,0.298,0.0312,0,190867,7,1941,1941,Slow Down,,Vocal
"[""Anita O'Day""]",479028,0.717,0.509,0.749,88.767,-6.569,0,10,0.947,0.00502,0.18,0.0502,0,165133,6,1941,1941,Harlem On Parade,,Vocal
"[""Anita O'Day""]",479028,0.564,0.324,0.825,168.288,-8.863,1,10,0.827,0.000374,0.736,0.0554,0,195800,8,1941,1941,Stop! The Red Light's On,,Vocal
"[""Anita O'Day""]",479028,0.482,0.475,0.699,177.643,-9.069,1,8,0.895,0.0633,0.0624,0.0538,0,170760,7,1941,1941,Bolero At The Savoy,,Vocal
"[""Anita O'Day""]",479028,0.647,0.175,0.573,82.635,-17.677,0,5,0.912,1.77E-06,0.0822,0.0395,0,160853,40,1955,1/1/1955,Beautiful Love,,Vocal
"[""Anita O'Day""]",479028,0.759,0.245,0.583,76.147,-12.52,0,6,0.745,0,0.149,0.0709,0,145160,29,1955,1/1/1955,You're The Top,,Vocal
"[""Anita O'Day""]",479028,0.559,0.11,0.451,138.393,-16.084,0,5,0.774,0,0.0885,0.0688,0,193760,24,1955,1/1/1955,*********** Rose,,Vocal
"[""Anita O'Day""]",479028,0.454,0.16,0.479,172.596,-16.947,0,0,0.927,1.76E-06,0.132,0.0459,0,194133,23,1955,1/1/1955,Who Cares?,,Vocal
"[""Anita O'Day""]",479028,0.658,0.137,0.416,114.89,-17.34,0,9,0.946,1.22E-06,0.0963,0.147,0,223893,31,1957,1/1/1957,You Turned The Tables On Me,,Vocal
"[""Anita O'Day""]",479028,0.559,0.113,0.361,80.67,-16.934,1,8,0.876,0,0.212,0.0602,0,200960,36,1961,3/14/1961,"Waiter, Make Mine *****",,Vocal
"[""Anita O'Day""]",479028,0.657,0.222,0.48,126.062,-18.186,0,5,0.869,0,0.0831,0.0697,0,176840,39,1962,1/1/1962,Whisper Not,,Vocal
"[""Anita O'Day""]",479028,0.651,0.387,0.779,145.005,-7.48,1,0,0.527,0,0.141,0.0905,0,185973,12,1952,1/1/1952,And Her Tears Flowed Like Wine,,Vocal
"[""Anita O'Day""]",479028,0.313,0.0666,0.123,102.314,-20.801,1,7,0.748,0,0.277,0.0357,0,240800,20,1955,1/1/1955,A *********** Sang In Berkeley Square,,Vocal
"[""Anita O'Day""]",479028,0.589,0.188,0.612,142.585,-16.651,1,10,0.828,0,0.151,0.0558,0,219507,19,1955,1/1/1955,As Long As I Live,,Vocal
"[""Anita O'Day""]",479028,0.554,0.256,0.457,115.824,-16.729,1,7,0.903,0,0.106,0.0824,0,180040,36,1957,1/1/1957,'S Wonderful / They Can't Take That Away From Me,,Vocal
"[""Anita O'Day""]",479028,0.482,0.122,0.247,69.017,-15.265,1,10,0.844,0,0.095,0.0455,0,207733,28,1961,1/1/1961,Crazy He ***** Me,,Vocal
"[""Anita O'Day""]",479028,0.399,0.132,0.395,144.567,-15.007,1,3,0.888,0,0.295,0.0332,0,188733,11,1952,1/1/1952,Lullaby Of The Leaves,,Vocal
"[""Anita O'Day""]",479028,0.56,0.228,0.735,140.985,-13.962,1,8,0.703,0,0.421,0.0432,0,159827,3,1952,1/1/1952,Ain't This A Wonderful Day?,,Vocal
"[""Anita O'Day""]",479028,0.556,0.154,0.505,134.959,-13.945,0,7,0.905,0,0.128,0.0584,0,148147,14,1955,1/1/1955,No Moon At All,,Vocal
"[""Anita O'Day""]",479028,0.561,0.143,0.327,119.404,-19.601,1,0,0.87,2.25E-06,0.26,0.0428,0,231840,29,1962,1/1/1962,(Fly Me To The Moon) In Other Words,,Vocal
"[""Anita O'Day""]",479028,0.392,0.062,0.416,74.297,-24.686,1,7,0.739,0,0.0833,0.0654,0,189920,5,1952,1/1/1952,Strawberry Moon,,Vocal
"[""Anita O'Day""]",479028,0.518,0.438,0.71,131.614,-12.041,1,3,0.712,0,0.0618,0.0382,0,197133,3,1952,1/1/1952,Rock 'N Roll *****,,Vocal
"[""Anita O'Day""]",479028,0.565,0.318,0.565,126.882,-14.862,0,9,0.874,0,0.077,0.0519,0,145800,5,1952,1/1/1952,Lover Come Back To Me - **** Version,,Vocal
"[""Anita O'Day""]",479028,0.545,0.151,0.332,126.419,-19.869,1,7,0.408,0,0.173,0.0776,0,159133,4,1952,1/1/1952,The Lady Is A ****,,Vocal
"[""Anita O'Day""]",479028,0.38,0.282,0.735,79.47,-13.587,1,8,0.811,0,0.245,0.0405,0,216267,4,1952,1/1/1952,Love For Sale - **** Version,,Vocal
"[""Anita O'Day""]",479028,0.46,0.246,0.53,166.403,-15.189,1,0,0.756,1.89E-06,0.0992,0.0815,0,173440,28,1958,1/1/1958,Take The A Train,,Vocal
"[""Anita O'Day""]",479028,0.62,0.329,0.727,116.17,-15.676,1,6,0.508,0,0.202,0.0532,0,196000,24,1956,4/4/1956,Let's Face The Music And Dance,,Vocal
"[""Anita O'Day""]",479028,0.572,0.36,0.768,94.698,-15.117,0,4,0.739,0,0.463,0.0741,0,214200,28,1958,1/1/1958,"Sing, Sing, Sing (With A Swing)",,Vocal
"[""Anita O'Day""]",479028,0.704,0.505,0.844,81.776,-12.794,1,9,0.518,0,0.0919,0.0614,0,162867,30,1958,1/1/1958,Peanut Vendor,,Vocal
"[""Anita O'Day""]",479028,0.465,0.0757,0.281,70.42,-17.793,1,0,0.861,0,0.0846,0.0425,0,179667,4,1952,1/1/1952,********** Cryin',,Vocal
"[""Anita O'Day""]",479028,0.287,0.118,0.186,125.412,-17.808,1,7,0.878,4.55E-06,0.167,0.0364,0,173973,12,1955,1/1/1955,I Fall In Love Too Easily,,Vocal
"[""Anita O'Day""]",479028,0.538,0.18,0.541,76.107,-15.583,0,5,0.879,1.10E-06,0.0983,0.0521,0,169773,12,1955,1/1/1955,I'll See You In My Dreams,,Vocal
"[""Anita O'Day""]",479028,0.309,0.0945,0.237,90.142,-15.986,1,5,0.886,0,0.333,0.0331,0,233920,12,1955,1/1/1955,I Can't Get Started,,Vocal
"[""Anita O'Day""]",479028,0.508,0.436,0.649,165.594,-17.215,1,7,0.202,0,0.347,0.237,0,236987,32,1958,1/1/1958,Tea For Two,,Vocal
"[""Anita O'Day""]",479028,0.55,0.296,0.358,109.603,-9.238,1,0,0.662,0,0.318,0.057,0,135493,21,1960,1/1/1960,Ten Cents A Dance,,Vocal
"[""Anita O'Day""]",479028,0.494,0.302,0.785,148.197,-10.51,0,2,0.685,0,0.281,0.0711,0,129267,21,1960,1/1/1960,I Could Write A Book,,Vocal
"[""Anita O'Day""]",479028,0.366,0.0551,0.24,94.657,-21.543,1,3,0.876,6.41E-05,0.224,0.038,0,219507,24,1961,3/14/1961,Angel Eyes,,Vocal
"[""Anita O'Day""]",479028,0.523,0.214,0.55,149.61,-17.836,0,0,0.855,3.71E-05,0.107,0.0721,0,145520,11,1955,1/1/1955,Fine And Dandy,,Vocal
"[""Anita O'Day""]",479028,0.579,0.0395,0.242,61.022,-16.874,0,5,0.974,0.0112,0.111,0.0397,0,207467,13,1955,1/1/1955,Anita's *****,,Vocal
"[""Anita O'Day""]",479028,0.147,0.0948,0.243,75.478,-22.297,1,3,0.892,3.23E-05,0.0785,0.0408,0,246880,12,1955,1/1/1955,Time After Time,,Vocal
"[""Anita O'Day""]",479028,0.443,0.229,0.554,165.94,-15.257,1,5,0.606,0,0.123,0.0883,0,256133,17,1956,1/1/1956,Sweet Georgia *****,,Vocal
"[""Anita O'Day""]",479028,0.687,0.26,0.606,83.737,-15.755,0,2,0.67,0,0.0508,0.123,0,172000,19,1958,1/1/1958,Four,,Vocal
"[""Anita O'Day""]",479028,0.592,0.276,0.561,113.757,-16.578,0,0,0.844,5.86E-05,0.16,0.111,0,181133,19,1960,1/1/1960,Old Devil Moon,,Vocal
"[""Anita O'Day""]",479028,0.557,0.333,0.555,146.081,-12.728,0,7,0.916,0,0.161,0.109,0,193600,6,1955,1/1/1955,From This Moment On - **** Version,,Vocal
"[""Anita O'Day""]",479028,0.453,0.0583,0.133,110.347,-20.606,1,9,0.973,4.00E-05,0.0973,0.0419,0,202800,20,1957,1/1/1957,Tenderly,,Vocal
"[""Anita O'Day""]",479028,0.343,0.181,0.314,142.86,-12.428,1,5,0.904,0,0.45,0.0323,0,259280,19,1960,1/1/1960,"Bewitched, Bothered And Bewildered",,Vocal
"[""Anita O'Day""]",479028,0.327,0.0254,0.277,176.213,-16.307,1,10,0.975,2.41E-05,0.0935,0.037,0,227160,6,1955,1/1/1955,I Cover The Waterfront,,Vocal
"[""Anita O'Day""]",479028,0.629,0.171,0.453,139.208,-16.728,1,5,0.874,0,0.125,0.0533,0,144467,19,1957,1/1/1957,Taking A Chance On Love,,Vocal
"[""Anita O'Day""]",479028,0.711,0.339,0.79,116.526,-14.337,1,8,0.815,3.40E-06,0.135,0.1,0,156693,19,1957,1/1/1957,Love Me Or Leave Me,,Vocal
"[""Anita O'Day""]",479028,0.432,0.0491,0.243,123.938,-20.128,0,10,0.805,0,0.267,0.0396,0,191240,17,1958,1/1/1958,Early Autumn,,Vocal
"[""Anita O'Day""]",479028,0.619,0.121,0.262,119.837,-15.498,1,1,0.896,7.53E-06,0.0945,0.0826,0,174200,21,1959,1/1/1959,My Heart Belongs To Daddy,,Vocal
"[""Daniel O'Donnell""]",677089,0.791,0.401,0.853,123.033,-11.132,1,1,0.381,0,0.1,0.0343,0,170720,39,1986,1986,I Just Want to Dance with You,,Vocal
"['Dick Haymes', 'Harry James']",253457,0.61,0.155,0.531,122.175,-14.699,1,10,0.969,0.00133,0.097,0.0351,0,160573,19,1939,1939,I'll Get By (As Long As I Have You) (with **** Haymes),,Vocal
"['Dick Haymes', 'Harry James']",253457,0.61,0.156,0.512,122.234,-14.141,1,10,0.972,0.00266,0.0887,0.0348,0,160680,3,1939,1939,I'll Get By (As Long As I Have You) (with **** Haymes),,Vocal
['Dick Haymes'],253457,0.222,0.147,0.134,174.149,-13.288,1,0,0.729,0.0111,0.107,0.0323,0,171853,6,1955,12/28/1955,The More I See You,,Vocal
['Dick Haymes'],253457,0.262,0.181,0.143,127.844,-12.014,0,0,0.766,0.757,0.102,0.0333,0,215627,3,1955,12/28/1955,The Very Thought Of You,,Vocal
['Dick Haymes'],253457,0.259,0.185,0.115,102.411,-11.94,1,6,0.923,0.631,0.0932,0.029,0,208680,3,1955,12/28/1955,Where Or When,,Vocal
['Dick Haymes'],253457,0.378,0.22,0.221,136.528,-10.72,1,7,0.916,0.000605,0.153,0.0311,0,205027,2,1955,12/28/1955,Come Rain Or Come Shine,,Vocal
['Dick Haymes'],253457,0.685,0.254,0.429,129.915,-12.476,1,0,0.935,0.000166,0.124,0.0445,0,153000,7,1957,4/17/1957,Isn't This A Lovely Day (To Be Caught In The Rain?),,Vocal
['Dick Haymes'],253457,0.391,0.128,0.227,126.716,-15.22,1,2,0.994,0.153,0.0983,0.038,0,165253,34,1936,1936,You'll Never Know,,Vocal
['Dick Haymes'],253457,0.207,0.226,0.22,73.891,-14.518,1,8,0.985,0.816,0.219,0.0331,0,172933,9,1936,1936,********,,Vocal
['Dick Haymes'],253457,0.32,0.278,0.17,106.79,-10.849,1,7,0.989,0.123,0.194,0.0338,0,178653,8,1936,1936,Every Time I Meet You,,Vocal
['Dick Haymes'],253457,0.323,0.284,0.137,77.777,-9.312,1,3,0.993,0.0525,0.351,0.0309,0,183387,7,1936,1936,Adieu,,Vocal
['Dick Haymes'],253457,0.339,0.324,0.16,82.597,-12.777,1,7,0.985,0.0403,0.357,0.0301,0,171080,3,1936,1936,Soft Lights and Sweet Music,,Vocal
['Dick Haymes'],253457,0.248,0.151,0.141,87.688,-17.823,1,7,0.985,0.782,0.151,0.0379,0,182920,4,1936,1936,The **** That I Marry,,Vocal
['Dick Haymes'],253457,0.23,0.315,0.131,63.597,-10.828,1,6,0.89,0.438,0.107,0.0323,0,202947,18,1955,12/28/1955,The Nearness Of You,,Vocal
['Dick Haymes'],253457,0.275,0.311,0.133,77.757,-16.222,1,0,0.987,0.217,0.33,0.0526,0,187880,1,1936,1936,Home,,Vocal
['Dick Haymes'],253457,0.681,0.231,0.642,117.454,-11.558,1,3,0.989,0.00025,0.361,0.173,0,195360,2,1936,1936,Can I Come in for a Second,,Vocal
['Dick Haymes'],253457,0.205,0.258,0.171,64.694,-11.507,0,0,0.849,0.295,0.295,0.0333,0,205667,13,1955,12/28/1955,How **** Is The Ocean,,Vocal
['Dick Haymes'],253457,0.228,0.202,0.308,76.213,-16.491,1,10,0.986,0.527,0.113,0.0429,0,195347,2,1936,1936,Hush Little Darlin',,Vocal
['Dick Haymes'],253457,0.264,0.223,0.223,71.448,-15.733,0,9,0.98,0.0817,0.345,0.0467,0,186147,0,1936,1936,And Mimi,,Vocal
['Dick Haymes'],253457,0.536,0.0721,0.137,81.214,-19.362,0,2,0.953,0.227,0.132,0.0332,0,145480,11,1955,12/28/1955,You'll Never Know,,Vocal
['Dick Haymes'],253457,0.212,0.246,0.304,78.13,-15.791,1,0,0.991,0.85,0.419,0.0493,0,148440,1,1936,1936,If I Didn't Have Enough On My Mind,,Vocal
['Dick Haymes'],253457,0.31,0.342,0.111,82.507,-10.751,0,0,0.958,0.00223,0.371,0.0415,0,180587,0,1936,1936,When a Gypsy Makes a Violin Cry,,Vocal
['Dick Haymes'],253457,0.287,0.339,0.63,89.099,-9.773,1,1,0.993,0.00687,0.43,0.044,0,135533,1,1936,1936,I'm in Love,,Vocal
['Dick Haymes'],253457,0.215,0.286,0.283,89.246,-13.428,0,2,0.982,0.848,0.888,0.0392,0,165133,0,1944,12/12/1944,You Send Me,,Vocal
['Dick Haymes'],253457,0.251,0.378,0.284,131.703,-14.413,1,4,0.976,0.895,0.278,0.0554,0,319907,0,1944,12/12/1944,How **** the *****,,Vocal
['Dick Haymes'],253457,0.323,0.428,0.467,117.794,-13.839,1,4,0.99,0.947,0.37,0.0681,0,175043,0,1944,12/12/1944,How Many Times Do I Have to Tell You?,,Vocal
['Dick Haymes'],253457,0.203,0.155,0.133,168.898,-13.692,1,1,0.93,0.16,0.241,0.0324,0,200480,6,1955,12/28/1955,Our Love Is Here To Stay,,Vocal
['Dick Haymes'],253457,0.262,0.128,0.143,78.677,-19.793,1,0,0.994,0.613,0.116,0.0409,0,156880,3,1936,1936,Hush-A-Bye,,Vocal
['Dick Haymes'],253457,0.312,0.192,0.209,78.655,-10.057,1,2,0.993,0.621,0.107,0.0459,0,167227,5,1939,1939,You'll Never Know,,Vocal
['Dick Haymes'],253457,0.213,0.242,0.217,88.095,-15.372,1,8,0.986,0.517,0.233,0.0411,0,181907,1,1939,1939,Till the End of Time,,Vocal
['Dick Haymes'],253457,0.175,0.279,0.0512,87.082,-12.258,1,5,0.994,0.336,0.0997,0.0345,0,178467,0,1939,1939,Ava Maria,,Vocal
['Dick Haymes'],253457,0.329,0.282,0.184,74.567,-10.835,1,0,0.988,0.0697,0.212,0.0364,0,178307,0,1939,1939,Everytime I Meet You,,Vocal
['Dick Haymes'],253457,0.265,0.36,0.112,86.95,-9.739,0,0,0.989,0.273,0.113,0.0441,0,180400,0,1939,1939,Keepsakes,,Vocal
['Dick Haymes'],253457,0.33,0.188,0.345,77.842,-14.012,1,0,0.992,0.00232,0.162,0.0376,0,170787,0,1939,1939,A Chapter In My Life ****** Mary,,Vocal
['Dick Haymes'],253457,0.642,0.252,0.527,132.323,-9.906,0,9,0.989,2.15E-06,0.256,0.0419,0,187653,0,1939,1939,I Ought to Know More About You,,Vocal
['Dick Haymes'],253457,0.281,0.227,0.213,74.162,-15.812,0,2,0.981,0.0671,0.321,0.0455,0,183760,0,1939,1939,And Mimi,,Vocal
['Dick Haymes'],253457,0.556,0.324,0.565,78.466,-9.986,1,3,0.994,0,0.652,0.199,0,157947,0,1939,1939,Why Won't You,,Vocal
['Dick Haymes'],253457,0.24,0.341,0.14,82.56,-10.779,0,0,0.956,0.00283,0.372,0.0457,0,180187,0,1939,1939,When a Gypsy Makes a Violin Cry,,Vocal
['Dick Haymes'],253457,0.147,0.155,0.157,73.18,-17.746,1,7,0.984,0.641,0.168,0.0445,0,182467,0,1939,1939,The **** That I Marry,,Vocal
['Dick Haymes'],253457,0.256,0.36,0.304,100.063,-9.374,1,0,0.987,0.00807,0.343,0.0311,0,177307,0,1939,1939,Marta,,Vocal
['Dick Haymes'],253457,0.18,0.122,0.139,79.838,-19.894,1,0,0.994,0.66,0.116,0.0429,0,156413,0,1939,1939,Hush-A-Bye,,Vocal
['Dick Haymes'],253457,0.215,0.314,0.253,65.764,-11.585,1,0,0.989,0.473,0.155,0.0587,0,179800,0,1939,1939,How High the Moon,,Vocal
['Dick Haymes'],253457,0.262,0.208,0.13,70.561,-12.817,1,3,0.767,0.0134,0.236,0.0345,0,190480,8,1955,12/28/1955,It Might As Well Be Spring,,Vocal
['Jack Jones'],778363,0.144,0.198,0.211,174.277,-13.219,1,0,0.341,0.00069,0.119,0.0355,0,177507,20,1963,1/1/1963,Fly Me To The Moon (In Other Words),,Vocal
['Jack Jones'],778363,0.353,0.32,0.317,91.851,-12.068,1,4,0.59,0,0.123,0.0277,0,156480,20,1965,1/1/1965,Dear Heart,,Vocal
['Jack Jones'],778363,0.183,0.164,0.113,173.786,-13.535,1,3,0.559,3.35E-06,0.13,0.0347,0,244027,19,1963,1/1/1963,I Wish You Love,,Vocal
['Jack Jones'],778363,0.283,0.146,0.151,110.981,-11.682,1,9,0.913,1.63E-06,0.36,0.0355,0,151480,22,1966,1/1/1966,The Shadow Of Your Smile,,Vocal
['Jack Jones'],778363,0.359,0.149,0.235,112.598,-12.108,0,2,0.864,0,0.114,0.0334,0,194067,18,1963,1/1/1963,Charade,,Vocal
['Jack Jones'],778363,0.151,0.219,0.176,79.302,-14.541,1,0,0.537,0.000332,0.099,0.0361,0,172360,16,1963,1/1/1963,Toys In The Attic,,Vocal
['Jack Jones'],778363,0.487,0.288,0.594,88.397,-12.411,1,7,0.477,0,0.432,0.038,0,162547,16,1964,1/1/1964,*** Loves Me,,Vocal
