year,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,Unnamed: 19
1975,191907.29411764705,0.42988235294117644,0.43788235294117644,0.18272941176470583,111.90429411764705,-15.113352941176473,0.5882352941176471,5.823529411764706,0.43030511764705887,0.635235294117647,0.20174705882352945,0.09558823529411764,0.0,276625.82352941175,32.35294117647059,
1976,452960.25,0.42274999999999996,0.37,0.23275,148.38,-15.806500000000002,0.75,4.0,0.49574999999999997,0.8805,0.23774999999999996,0.0345,0.0,454132.75,37.25,
1977,183223.2,0.5517066666666667,0.425,0.36500666666666676,112.36326666666668,-16.220466666666667,0.7333333333333333,5.333333333333333,0.5517998666666666,0.7607999999999999,0.15,0.056413333333333336,0.0,323827.86666666664,35.733333333333334,
1978,287043.55555555556,0.6325555555555555,0.7623333333333333,0.5506666666666666,115.13944444444445,-9.121999999999998,0.6666666666666666,3.5555555555555554,0.10500222222222223,0.6535555555555556,0.2664444444444445,0.042199999999999994,0.0,377764.3333333333,40.77777777777778,
1979,582796.7368421053,0.5188421052631579,0.6500789473684211,0.48810526315789476,120.86247368421054,-9.826894736842105,0.5789473684210527,4.578947368421052,0.28681510526315784,0.6151,0.19240526315789472,0.05673684210526315,0.0,343919.5789473684,33.36842105263158,
1980,513153.3333333333,0.5986666666666667,0.7003333333333334,0.45933333333333337,119.08366666666666,-8.853,0.6666666666666666,2.3333333333333335,0.3437666666666667,0.1430294666666667,0.21833333333333335,0.036533333333333334,0.0,596266.6666666666,29.666666666666668,
1981,412384.25,0.5498187499999999,0.418725,0.48088125000000004,118.173,-15.299999999999999,0.75,4.375,0.5087095,0.5515812499999999,0.15773124999999996,0.048125,0.0,345713.375,34.125,
1983,483671.77777777775,0.6483333333333334,0.6246555555555555,0.4931888888888889,120.05755555555555,-12.11988888888889,0.8888888888888888,4.888888888888889,0.32385555555555556,0.3246994055555556,0.19499999999999998,0.04971111111111111,0.0,366688.8888888889,34.0,
1985,896946.75,0.74675,0.85625,0.69325,122.58725,-8.103250000000001,0.5,7.0,0.0173425,0.449675,0.10994999999999999,0.04915,0.0,268186.5,40.25,
1986,984859.2,0.6824999999999999,0.7269,0.36153,119.08510000000001,-9.7332,0.3,5.0,0.29891557,0.480201813,0.22718,0.07470000000000002,0.0,329435.7,28.7,
1987,887236.3333333334,0.644,0.4935666666666667,0.47,120.2625,-15.937333333333335,0.6666666666666666,5.666666666666667,0.33161999999999997,0.4330190166666666,0.27585,0.05753333333333333,0.0,291890.8333333333,39.5,
1988,863773.5,0.6555,0.7245,0.547,132.0695,-10.648,1.0,2.0,0.01997,0.26025,0.2352,0.051949999999999996,0.0,317280.0,45.0,
1989,304120.6666666667,0.7143333333333333,0.7445833333333335,0.7296666666666666,120.04216666666667,-11.273000000000001,0.5833333333333334,7.416666666666667,0.09090500000000001,0.2946474425,0.07782499999999999,0.05305000000000001,0.0,318217.3333333333,48.166666666666664,
1990,185554.33333333334,0.6307222222222223,0.6169111111111111,0.5640277777777778,111.14555555555556,-13.685833333333333,0.3888888888888889,5.722222222222222,0.14460155555555554,0.349177013888889,0.17574444444444445,0.046816666666666666,0.0,293490.8888888889,47.388888888888886,
1991,514481.5333333333,0.6716,0.5908666666666665,0.5287666666666666,116.94293333333334,-11.907266666666667,0.6666666666666666,4.6,0.036946553333333326,0.3053830666666667,0.143,0.07316000000000002,0.06666666666666667,313255.6666666667,47.8,
1992,662173.0,0.5179642857142858,0.6462,0.3396321428571428,126.45660714285715,-13.01685714285714,0.5714285714285714,5.857142857142857,0.2608808464285714,0.627950357142857,0.16994285714285717,0.07076428571428571,0.07142857142857142,305343.35714285716,45.714285714285715,
1993,714678.3448275862,0.5152413793103449,0.6063103448275862,0.3181896551724138,120.79555172413791,-12.963758620689658,0.6551724137931034,5.448275862068965,0.0915240827586207,0.540575448275862,0.16981379310344827,0.0663896551724138,0.10344827586206896,394441.275862069,45.827586206896555,
1994,604099.875,0.4632187500000001,0.35047812499999986,0.2585124999999999,119.39659375000004,-18.24675,0.40625,6.03125,0.40837437500000007,0.5670741750000001,0.16908750000000003,0.049396875,0.0,362476.59375,46.03125,
1995,464299.5,0.6319272727272727,0.6445909090909091,0.6083545454545456,115.19922727272724,-11.498181818181818,0.6363636363636364,5.909090909090909,0.18831954545454546,0.559574490909091,0.1362181818181818,0.08124545454545455,0.0,325452.9090909091,46.40909090909091,
1996,752247.9322033898,0.5405593220338982,0.618620338983051,0.42347288135593225,124.48796610169495,-11.16769491525424,0.3898305084745763,5.627118644067797,0.28739474576271185,0.5717258074576272,0.20622881355932204,0.09693728813559323,0.06779661016949153,319372.4915254237,47.779661016949156,
1997,445704.6222222222,0.6353555555555557,0.7785422222222221,0.4292733333333334,128.75033333333332,-8.068133333333336,0.5333333333333333,6.0,0.13970040955555557,0.616390931111111,0.18411333333333338,0.10604888888888889,0.06666666666666667,309409.4666666667,47.4,
1998,508907.4029850746,0.5419910447761193,0.5558313432835821,0.3595089552238806,116.30334328358211,-12.866805970149256,0.5373134328358209,5.402985074626866,0.2531746716417911,0.5291443477611938,0.16260149253731346,0.06469402985074627,0.04477611940298507,287596.7313432836,44.88059701492537,
1999,593326.03125,0.6405000000000001,0.6511250000000001,0.4727,113.09865625,-8.970687499999999,0.59375,5.6875,0.17689940624999997,0.4512948684374999,0.17810937499999996,0.066859375,0.0,275624.75,47.1875,
2000,330393.54285714286,0.5837942857142858,0.6309714285714284,0.3887114285714286,114.49997142857141,-10.06857142857143,0.4,5.8,0.29064891428571427,0.4787279782857144,0.25149714285714286,0.059368571428571416,0.0,281144.3714285714,45.34285714285714,
2001,767341.6964285715,0.5648392857142858,0.6111300357142857,0.4431928571428572,117.69798214285719,-11.690732142857142,0.6428571428571429,5.535714285714286,0.19578742499999996,0.44505021428571423,0.19199642857142862,0.06428571428571427,0.017857142857142856,279283.51785714284,53.57142857142857,
2002,661076.4117647059,0.6182794117647059,0.6910941176470587,0.520629411764706,118.03329411764707,-8.783411764705884,0.5588235294117647,5.0,0.1856236911764706,0.3783786470588235,0.21268235294117646,0.0623470588235294,0.058823529411764705,267354.4117647059,47.411764705882355,
2003,419746.6875,0.672875,0.7399374999999999,0.4959375,119.64487499999998,-6.003749999999999,0.375,6.6875,0.17988368749999997,0.38324434062500007,0.24448750000000002,0.0741875,0.0,283060.375,51.8125,
2004,485782.7368421053,0.5548421052631579,0.6843684210526315,0.39732631578947375,123.69857894736843,-7.876631578947367,0.631578947368421,5.7368421052631575,0.2034972631578948,0.3810194736842105,0.2582315789473684,0.09111052631578948,0.05263157894736842,269282.0,49.31578947368421,
2005,482249.16,0.6375599999999999,0.6962400000000001,0.49972400000000006,123.27468000000003,-7.86832,0.68,5.88,0.17723743760000002,0.3696692548,0.20113199999999998,0.07294800000000001,0.0,284854.08,49.32,
2006,766826.9534883721,0.5856046511627909,0.6545581395348837,0.4644000000000002,118.55086046511626,-8.55232558139535,0.5116279069767442,5.6976744186046515,0.20308323023255814,0.3627517853488371,0.1892,0.07180465116279074,0.06976744186046512,299498.81395348837,53.372093023255815,
2007,1189770.0,0.6193529411764706,0.7374117647058824,0.4910058823529411,121.36158823529411,-7.348088235294116,0.5,5.647058823529412,0.12463525882352941,0.20366724088235288,0.29524117647058834,0.09257941176470587,0.029411764705882353,261707.91176470587,51.029411764705884,
2008,671995.1764705882,0.6865588235294119,0.7122941176470589,0.5391470588235296,119.59541176470591,-7.615529411764705,0.38235294117647056,5.852941176470588,0.0835030588235294,0.28318255117647056,0.1820588235294118,0.08361470588235292,0.23529411764705882,277105.32352941175,49.0,
2009,793891.0714285715,0.6451071428571431,0.71875,0.48341428571428574,132.41032142857142,-6.572214285714288,0.5357142857142857,6.857142857142857,0.09133552857142857,0.27600910964285713,0.17289285714285713,0.07457857142857142,0.10714285714285714,257653.14285714287,49.82142857142857,
2010,892958.56,0.551306,0.6035699999999998,0.3257699999999999,118.21704000000004,-9.992740000000001,0.54,4.5,0.243221712,0.49217764699999994,0.20328600000000002,0.083814,0.06,232685.1,49.44,
2011,1065972.7258064516,0.6326129032258064,0.7751612903225805,0.41928709677419346,128.84462903225804,-5.124419354838711,0.6290322580645161,5.709677419354839,0.11645045161290318,0.21406274870967748,0.22757096774193558,0.07812903225806447,0.08064516129032258,244946.0483870968,54.88709677419355,
2012,1565144.7894736843,0.5724973684210526,0.6896526315789471,0.46159210526315775,121.69297368421051,-8.050499999999996,0.5263157894736842,5.368421052631579,0.25911954210526317,0.2532569763157894,0.18191052631578947,0.054657894736842114,0.02631578947368421,301661.86842105264,59.31578947368421,
2013,1518334.6222222222,0.6310666666666668,0.6587333333333334,0.4333377777777778,117.84615555555555,-7.9006,0.4,6.733333333333333,0.21814902222222218,0.17918157155555553,0.16274888888888894,0.08785777777777776,0.06666666666666667,276718.9111111111,60.08888888888889,
2014,1497910.3684210526,0.5838421052631578,0.7577894736842106,0.4330999999999999,119.28539473684211,-6.635710526315788,0.5263157894736842,4.578947368421052,0.14910705263157897,0.16453125500000002,0.22171842105263154,0.09342368421052631,0.07894736842105263,241586.36842105264,60.3421052631579,
2015,2441849.5263157897,0.6071245614035089,0.7159298245614035,0.394578947368421,119.43705263157891,-6.025438596491228,0.43859649122807015,6.43859649122807,0.19231331578947375,0.1217779607017544,0.21205789473684214,0.0873824561403509,0.12280701754385964,226576.33333333334,61.578947368421055,
2016,2603623.926829268,0.5966829268292685,0.6757073170731709,0.39149512195121944,114.88090243902441,-5.902243902439026,0.5365853658536586,5.121951219512195,0.23057512195121949,0.08438938780487805,0.22458780487804877,0.10674634146341465,0.2682926829268293,226075.51219512196,63.51219512195122,
2017,2214898.871794872,0.6843589743589744,0.6604615384615387,0.4973871794871796,114.86458974358975,-5.651564102564102,0.4358974358974359,5.230769230769231,0.2511053846153846,0.014653412307692305,0.1621205128205128,0.08119230769230767,0.38461538461538464,212011.2564102564,69.28205128205128,
2018,1972801.8333333333,0.6644999999999999,0.7048888888888888,0.47700000000000004,115.60369444444444,-5.6582222222222205,0.5833333333333334,5.194444444444445,0.1714109166666666,0.04414205638888889,0.1938666666666667,0.08938055555555557,0.3333333333333333,214137.05555555556,70.38888888888889,
2019,2084291.2333333334,0.6633,0.6903999999999999,0.4447366666666667,117.10603333333331,-6.070266666666668,0.43333333333333335,5.666666666666667,0.1285144666666667,0.09043570766666667,0.13878000000000001,0.07922,0.1,247294.63333333333,72.33333333333333,
2020,2554891.56,0.6340600000000003,0.6894800000000001,0.38749800000000006,114.55246,-6.53666,0.72,5.5,0.17557784000000004,0.0273662414,0.15485200000000002,0.09192800000000002,0.16,190274.18,62.46,
