year,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,Unnamed: 19
1954,285796.53658536583,0.542341463414634,0.30934146341463425,0.6885121951219512,127.64043902439029,-11.748292682926829,0.6829268292682927,4.585365853658536,0.9720000000000001,0.2939327341463415,0.22598292682926832,0.1485121951219512,0.0,213191.75609756098,0.5609756097560976,
1955,348505.76470588235,0.5343823529411764,0.32831470588235295,0.6818529411764707,124.70814705882354,-12.076176470588237,0.5294117647058824,5.235294117647059,0.9416176470588236,0.2203302088235294,0.23949117647058824,0.14443529411764702,0.0,219582.32352941178,2.676470588235294,
1956,677628.0454545454,0.5988636363636364,0.2202372727272727,0.5456772727272727,112.78249999999998,-13.563090909090908,0.7272727272727273,4.0,0.8966818181818182,0.13780888909090908,0.13718181818181818,0.09851818181818181,0.0,261181.77272727274,10.727272727272727,
1957,410861.95652173914,0.5158695652173914,0.4774782608695652,0.7164782608695652,126.70452173913043,-11.44769565217391,0.782608695652174,4.130434782608695,0.7809130434782608,0.14337179782608694,0.22220434782608697,0.11874782608695651,0.0,333792.2173913043,14.130434782608695,
1958,404301.2,0.5549333333333334,0.4473333333333333,0.7997333333333333,119.83380000000001,-10.533466666666667,0.7333333333333333,5.4,0.8837333333333334,0.04331722066666667,0.2318666666666667,0.08811333333333331,0.0,238322.13333333333,14.2,
1959,510342.875,0.66725,0.39025,0.8503749999999999,104.417125,-12.477875000000001,0.625,5.5,0.96675,0.0723513625,0.277075,0.095725,0.0,241245.0,19.75,
1960,255881.08333333334,0.5267500000000003,0.4558750000000001,0.5246944444444446,122.88591666666669,-11.403472222222222,0.6666666666666666,4.666666666666667,0.6436944444444445,0.15348932444444446,0.177075,0.0783361111111111,0.0,235908.61111111112,12.13888888888889,
1961,536120.75,0.5306875,0.34369999999999995,0.6435,133.5349375,-14.360125,0.625,6.125,0.8981874999999999,0.10700150062500002,0.20918125000000007,0.10788749999999998,0.0,192743.375,15.5,
1962,500207.6666666667,0.5101111111111112,0.3778222222222223,0.6149259259259259,119.34496296296295,-14.621703703703702,0.7037037037037037,5.111111111111111,0.7970740740740742,0.07475027518518519,0.4215185185185185,0.1261962962962963,0.0,268256.44444444444,16.51851851851852,
1963,687517.7,0.5202,0.522,0.5697,117.5889,-13.999799999999999,0.6,4.9,0.868,0.086303392,0.47141,0.28896,0.0,170625.3,19.8,
1964,212074.22727272726,0.5112272727272726,0.5450909090909091,0.7712727272727274,124.35727272727271,-10.171499999999998,0.9090909090909091,4.7727272727272725,0.9005454545454544,0.1579406268181818,0.6339863636363635,0.21687272727272724,0.0,171642.13636363635,26.227272727272727,
1965,389967.5,0.5246666666666667,0.35045,0.673,107.36166666666668,-12.10275,0.75,5.166666666666667,0.9076666666666666,0.1037912325,0.23435833333333336,0.066475,0.0,238020.16666666666,25.416666666666668,
1966,287202.6666666667,0.5444444444444445,0.5836666666666667,0.8165555555555556,101.94277777777778,-7.886666666666667,0.4444444444444444,3.888888888888889,0.7485555555555554,0.0009290522222222222,0.20202222222222221,0.0457,0.0,188962.11111111112,30.22222222222222,
1967,412988.0,0.437625,0.45275000000000004,0.5615,123.00787500000001,-13.596874999999999,0.875,4.75,0.8428749999999999,0.12823919625,0.44137499999999996,0.0891125,0.0,526072.875,25.875,
1968,492487.13333333336,0.4388666666666668,0.7072,0.5168666666666667,111.92819999999999,-5.9602666666666675,0.7333333333333333,7.2,0.48702666666666666,0.02544259533333333,0.23552,0.10304666666666669,0.0,212942.26666666666,35.4,
1969,1359873.5,0.5484285714285714,0.4654285714285716,0.6944285714285712,116.48775000000002,-12.158821428571429,0.75,4.892857142857143,0.7180357142857143,0.2633737596428572,0.1690714285714286,0.07406428571428572,0.0,227945.82142857142,33.17857142857143,
1970,320565.6153846154,0.49169230769230765,0.3596692307692307,0.5423846153846154,106.00130769230769,-15.015538461538462,0.6923076923076923,5.076923076923077,0.6962076923076922,0.035812130769230774,0.2036153846153846,0.11086153846153844,0.0,207609.23076923078,34.0,
1971,303569.4285714286,0.5505000000000001,0.6597142857142858,0.6690714285714285,111.59864285714285,-9.360071428571429,0.35714285714285715,6.571428571428571,0.33522857142857143,0.14776865214285717,0.3760499999999999,0.07429999999999999,0.0,457027.64285714284,35.857142857142854,
1972,722974.0,0.5386,0.5129199999999999,0.6243199999999998,129.24736000000004,-11.683720000000001,0.52,6.56,0.482956,0.2197503748,0.17079600000000003,0.06707999999999997,0.0,338861.0,31.72,
1973,242680.5,0.6224000000000001,0.6487,0.6857,106.92490000000001,-9.6932,0.7,6.1,0.44207,0.16824380000000003,0.19945000000000002,0.08587999999999998,0.0,500420.0,28.8,
1974,669083.7368421053,0.4493684210526316,0.33773157894736844,0.3733894736842105,103.99499999999999,-13.762947368421052,0.7368421052631579,6.526315789473684,0.8132105263157894,0.05818389842105263,0.12898421052631578,0.0638421052631579,0.0,269122.63157894736,40.10526315789474,
1975,483407.8,0.44930000000000003,0.4795,0.5657,99.68049999999998,-10.5746,0.7,4.6,0.6512,0.04100170000000001,0.13709,0.04291000000000001,0.0,310250.6,31.5,
1976,556228.0909090909,0.5875454545454546,0.48590909090909096,0.555181818181818,124.56945454545456,-9.673909090909092,0.7272727272727273,5.0,0.5935272727272728,0.06514406636363636,0.18345454545454548,0.060227272727272727,0.0,401495.2727272727,38.27272727272727,
1977,512102.9090909091,0.5621363636363638,0.52,0.6107727272727275,113.67099999999999,-11.995,0.45454545454545453,4.818181818181818,0.5347409090909092,0.19654922727272728,0.17958181818181818,0.06271363636363639,0.0,521056.2727272727,34.59090909090909,
1978,1035014.25,0.655,0.43687499999999996,0.6121249999999999,112.75450000000001,-14.9011875,0.75,5.25,0.5490750000000001,0.08019167812499998,0.16590625,0.0701375,0.0,240425.5,35.6875,
1979,1065742.0526315789,0.6464736842105263,0.48805263157894724,0.5602684210526316,99.61663157894736,-11.630947368421056,0.7894736842105263,6.157894736842105,0.37446999999999997,0.04339765947368421,0.16302631578947366,0.04271052631578948,0.05263157894736842,262851.8947368421,41.21052631578947,
1980,1072270.9285714286,0.7053571428571431,0.5204285714285714,0.7071500000000001,113.86407142857142,-11.086214285714288,0.7857142857142857,4.785714285714286,0.2628854285714286,0.22098702142857143,0.15440714285714283,0.09461428571428572,0.42857142857142855,406239.14285714284,36.142857142857146,
1981,731224.1111111111,0.5544444444444445,0.4695555555555555,0.6027407407407408,120.4564814814815,-13.106407407407406,0.5555555555555556,5.592592592592593,0.5001544444444446,0.06748517777777778,0.18128148148148146,0.09836296296296297,0.0,384700.7037037037,33.2962962962963,
1982,1100727.8,0.7150285714285715,0.49771428571428566,0.7262857142857142,116.07977142857143,-12.27657142857143,0.7714285714285715,6.0285714285714285,0.3619700571428571,0.03104213571428571,0.21783714285714284,0.07198857142857143,0.08571428571428572,384260.2,37.371428571428574,
1983,913668.9642857143,0.5573571428571429,0.49642857142857144,0.5770392857142858,111.43989285714284,-11.007928571428568,0.5,6.357142857142857,0.518225,0.11268982142857145,0.12997857142857144,0.05003928571428572,0.0,301524.78571428574,35.392857142857146,
1984,1255745.76,0.6276400000000001,0.57868,0.6635199999999999,123.93168000000001,-12.49616,0.6,4.8,0.30757199999999996,0.0508674336,0.23548799999999998,0.05290800000000002,0.04,291519.48,47.24,
1985,1095186.7647058824,0.6445882352941176,0.5841764705882353,0.6234647058823528,122.36447058823529,-12.611764705882353,0.8235294117647058,3.9411764705882355,0.35396764705882355,0.007038865294117646,0.15805294117647056,0.04703529411764706,0.058823529411764705,271060.4117647059,38.0,
1986,1398722.6666666667,0.6830416666666667,0.5530583333333333,0.6883833333333333,112.76216666666669,-13.094999999999999,0.7083333333333334,4.625,0.2842041666666666,0.0742905425,0.19122500000000006,0.0500625,0.0,301772.25,44.416666666666664,
1987,1107841.7,0.6709333333333334,0.5589,0.6911333333333333,116.70020000000002,-13.17803333333333,0.7,4.833333333333333,0.32423933333333327,0.03434104966666666,0.1987966666666667,0.07193666666666666,0.03333333333333333,304069.8333333333,40.56666666666667,
1988,571245.3333333334,0.47866666666666674,0.5576666666666666,0.7456666666666667,152.593,-11.360333333333335,1.0,5.666666666666667,0.6569999999999999,0.0014599999999999997,0.18999999999999997,0.05453333333333333,0.3333333333333333,1043693.3333333334,38.666666666666664,
1989,1022665.4333333333,0.6364333333333332,0.5253826666666668,0.6146999999999999,127.91939999999998,-12.355533333333334,0.7666666666666667,4.366666666666666,0.36701199999999995,0.03364139966666666,0.18535666666666673,0.05815333333333334,0.0,320840.23333333334,37.0,
1990,1323681.9310344828,0.6783448275862068,0.6120689655172413,0.6255172413793102,119.54689655172415,-10.936344827586208,0.6551724137931034,4.172413793103448,0.19596827586206894,0.05421773379310345,0.15347931034482762,0.056813793103448265,0.0,263039.0,41.93103448275862,
1991,1310081.0,0.69875,0.513375,0.623625,111.99024999999999,-11.099625,0.625,6.0,0.20077249999999996,0.08572044374999999,0.11314999999999999,0.0562125,0.0,297943.5,39.375,
1992,1127646.357142857,0.6017142857142856,0.623192857142857,0.39705714285714294,119.17078571428571,-10.511785714285713,0.6428571428571429,7.214285714285714,0.2811765714285714,0.16909529285714284,0.22888571428571433,0.05365714285714286,0.35714285714285715,286552.35714285716,43.857142857142854,
1993,1145840.142857143,0.6556190476190475,0.5573333333333333,0.5927142857142856,120.27114285714285,-10.702904761904762,0.8095238095238095,4.238095238095238,0.4706938095238095,0.04294245142857142,0.22999523809523806,0.10477619047619047,0.42857142857142855,256151.04761904763,41.04761904761905,
1994,832690.5,0.61225,0.5308333333333334,0.5090833333333333,108.8365,-11.311666666666667,0.8333333333333334,3.9166666666666665,0.3127825,0.08885437,0.14199166666666668,0.04658333333333333,0.08333333333333333,356828.8333333333,47.75,
1995,862076.0909090909,0.565,0.5866363636363636,0.4628909090909091,115.61309090909093,-8.802545454545454,0.5454545454545454,6.0,0.44597181818181825,0.0017027272727272726,0.1392909090909091,0.06261818181818182,0.09090909090909091,270329.8181818182,44.72727272727273,
1996,687828.5,0.461,0.28696666666666665,0.3395333333333334,95.95050000000002,-13.865,0.6666666666666666,6.5,0.7733333333333333,0.2610065316666667,0.16049999999999998,0.03825,0.0,251391.33333333334,46.333333333333336,
1997,221241.25,0.5302500000000001,0.5611249999999999,0.567675,117.41575,-10.157375,0.75,6.75,0.4664625,0.12225021250000001,0.112975,0.050725000000000006,0.0,234003.5,39.125,
1998,1162408.0,0.667923076923077,0.516,0.492,109.93046153846156,-10.616615384615384,0.6153846153846154,4.461538461538462,0.5113538461538462,0.3005097776923077,0.10634615384615385,0.04080769230769231,0.0,335102.3846153846,51.38461538461539,
1999,559824.5,0.49,0.49195000000000005,0.7015,122.98400000000001,-12.791999999999998,0.5,4.5,0.49854,0.07690000000000001,0.11900000000000001,0.05995,0.0,248566.5,49.0,
2000,949823.1111111111,0.6344444444444445,0.7377777777777778,0.7335555555555556,105.34222222222222,-8.910333333333334,0.5555555555555556,5.555555555555555,0.28499888888888886,0.19087017777777776,0.13334444444444446,0.04402222222222222,0.0,290010.22222222225,41.55555555555556,
2001,857071.25,0.661625,0.589375,0.71775,106.09800000000001,-10.242875,0.75,5.125,0.3136875,0.0040099875,0.177975,0.11879999999999999,0.25,313193.375,48.0,
2002,208352.75,0.68,0.855,0.68375,126.898,-5.91,0.75,3.0,0.387375,0.16625,0.257,0.144325,0.0,250073.25,47.75,
2003,1482685.0,0.7195,0.6925,0.5475,124.9925,-6.3425,0.0,5.5,0.0587,0.0017375,0.1833,0.06509999999999999,0.0,270380.0,52.5,
2004,301112.0,0.6456666666666667,0.5710000000000001,0.661,107.98833333333333,-12.092333333333334,0.3333333333333333,6.333333333333333,0.35126666666666667,2.77e-06,0.18183333333333332,0.04676666666666667,0.0,235044.33333333334,47.666666666666664,
2005,767342.4,0.44239999999999996,0.5455,0.33355999999999997,111.83280000000002,-9.965400000000002,0.6,5.7,0.48888,0.12163305399999999,0.12984,0.05191,0.0,254519.6,53.3,
2006,247269.33333333334,0.59,0.6126666666666666,0.5943333333333333,122.23233333333333,-8.104999999999999,0.3333333333333333,5.0,0.2586933333333334,0.008402,0.11566666666666668,0.035,0.0,295977.6666666667,49.0,
2007,331298.0,0.37859999999999994,0.4114,0.433,138.94199999999998,-11.3776,0.8,6.2,0.7284,0.0016579199999999998,0.16676,0.0502,0.0,209088.0,50.8,
2008,1174727.0,0.6015,0.7545,0.6537499999999999,136.06125,-4.90425,0.75,4.25,0.10033,0.0004898625,0.181575,0.042300000000000004,0.0,274690.25,52.25,
2009,1328295.0,0.6855000000000003,0.8361666666666666,0.6649166666666667,115.58483333333335,-5.2601249999999995,0.6666666666666666,5.5,0.14132904166666668,0.02840202291666666,0.1555875,0.043733333333333346,0.0,272787.2083333333,56.458333333333336,
2010,6613.0,0.361,0.31,0.408,177.65900000000002,-12.102,1.0,9.0,0.802,0.687,0.128,0.0398,0.0,355840.0,55.0,
2011,577701.0,0.36200000000000004,0.37799999999999995,0.575,87.54899999999999,-11.008,1.0,1.0,0.679,0.0,0.091,0.0329,0.0,470500.0,62.0,
2012,69761.0,0.667,0.897,0.955,121.852,-5.135,1.0,2.0,0.626,0.22899999999999998,0.0932,0.0418,0.0,176853.0,59.0,
2013,839607.0,0.6663333333333333,0.4147,0.5686666666666667,140.52966666666669,-14.456333333333333,0.3333333333333333,6.0,0.266,0.0,0.18733333333333335,0.13143333333333332,0.6666666666666666,217240.0,50.666666666666664,
2016,1426748.0,0.777,0.7,0.802,122.94,-11.045,1.0,1.0,0.235,8.02e-06,0.836,0.0869,0.0,188613.0,60.0,
2017,61273.0,0.478,0.7040000000000001,0.228,149.903,-8.271,0.0,1.0,0.016,0.0,0.09,0.0471,0.0,266931.0,56.0,
