year,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,Unnamed: 19
1996,256611.68421052632,0.5410526315789472,0.37620000000000003,0.42762105263157896,120.24015789473685,-14.224684210526316,0.7368421052631579,5.105263157894737,0.4391636842105264,0.37930426631578956,0.1128157894736842,0.04258421052631579,0.0,304757.2105263158,42.73684210526316,
1997,323116.53571428574,0.548107142857143,0.3344892857142857,0.44108571428571436,105.98257142857143,-14.133571428571429,0.39285714285714285,4.535714285714286,0.5386057142857144,0.34155245000000006,0.1399892857142857,0.05093571428571429,0.0,265207.60714285716,44.92857142857143,
1998,447154.2,0.5437333333333334,0.3712,0.46562,130.20866666666666,-13.26926666666667,0.5333333333333333,4.333333333333333,0.6252066666666667,0.6444306666666667,0.09132666666666665,0.039873333333333344,0.0,327586.6666666667,42.333333333333336,
1999,419932.75757575757,0.5699090909090909,0.445460606060606,0.5082424242424243,115.29887878787879,-11.027636363636365,0.5454545454545454,5.333333333333333,0.6072636363636363,0.2515213124242424,0.1256363636363636,0.06528484848484847,0.0,328266.2727272727,44.90909090909091,
2000,336647.45454545453,0.5806363636363637,0.43354545454545446,0.5692272727272727,127.41363636363639,-11.379999999999999,0.6363636363636364,3.6363636363636362,0.6302727272727272,0.5877598454545455,0.1649909090909091,0.053390909090909086,0.0,300264.1818181818,43.27272727272727,
2001,422235.75,0.53325,0.36489374999999996,0.4384874999999999,106.401375,-14.546437500000001,0.4375,6.1875,0.61291875,0.427806375625,0.17223750000000004,0.04520625,0.0,272543.4375,48.25,
2002,375403.1111111111,0.5333888888888889,0.4317888888888888,0.4696555555555556,115.50494444444446,-12.430055555555553,0.4444444444444444,5.666666666666667,0.5748055555555555,0.4501249,0.16817222222222225,0.049738888888888895,0.0,307974.1666666667,44.5,
2003,236313.9,0.5075000000000001,0.38360000000000005,0.34577,122.69099999999999,-12.5559,0.5,3.4,0.45706500000000005,0.36665344600000005,0.16733,0.06455000000000001,0.0,266920.0,46.2,
2004,250432.61538461538,0.5862307692307692,0.4177692307692308,0.49924615384615384,118.26615384615387,-12.216615384615382,0.46153846153846156,6.0,0.5911538461538461,0.31946673076923077,0.14186923076923075,0.04721538461538461,0.0,320536.92307692306,45.38461538461539,
2005,383144.44444444444,0.5680000000000001,0.34902222222222223,0.4477777777777777,100.7958888888889,-15.396999999999998,0.5555555555555556,5.0,0.7164555555555555,0.2162203888888889,0.13275555555555557,0.07085555555555556,0.1111111111111111,286121.3333333333,47.666666666666664,
2006,473027.28571428574,0.5366428571428571,0.5371428571428571,0.44909285714285707,115.9827142857143,-8.85357142857143,0.7142857142857143,5.214285714285714,0.43122142857142853,0.3147328571428571,0.12420714285714288,0.03878571428571429,0.0,256759.85714285713,46.0,
2007,420527.0,0.5829999999999999,0.5293333333333333,0.5116666666666667,98.47744444444444,-9.62388888888889,0.2222222222222222,4.333333333333333,0.6030000000000001,0.4010825366666666,0.21569999999999998,0.07745555555555556,0.0,275520.0,48.22222222222222,
2008,595718.7777777778,0.5248888888888888,0.5006666666666667,0.4986666666666667,101.01877777777779,-8.742222222222221,0.6666666666666666,1.4444444444444444,0.3367222222222222,0.1570000666666667,0.1389111111111111,0.04488888888888888,0.0,251623.66666666666,50.111111111111114,
2009,365781.3,0.47700000000000004,0.40696000000000004,0.33790000000000003,106.90440000000001,-11.6555,0.3,4.8,0.729,0.285741661,0.25177,0.04938,0.0,271531.9,51.8,
2010,461175.0,0.55,0.39535,0.3835,87.63400000000001,-15.749,0.5,9.5,0.7115,0.5106,0.10469999999999999,0.0366,0.0,252967.0,48.5,
2011,357557.5,0.5365,0.4578333333333333,0.28783333333333333,103.67716666666666,-8.977833333333331,0.8333333333333334,5.0,0.536,0.17517357333333336,0.10753333333333333,0.03506666666666667,0.0,262043.83333333334,50.166666666666664,
2012,281649.0,0.5973333333333334,0.5573333333333333,0.615,114.12266666666666,-8.713666666666667,0.3333333333333333,5.0,0.3,0.0005293233333333333,0.21553333333333335,0.17600000000000002,0.0,284791.3333333333,55.0,
2013,358532.0,0.588,0.494,0.506,89.815,-10.38,1.0,0.0,0.39899999999999997,0.529,0.0897,0.0294,0.0,164427.0,48.0,
2014,591069.0,0.604,0.5506666666666666,0.668,89.48033333333335,-10.353,0.3333333333333333,7.333333333333333,0.5423333333333333,0.2560696666666667,0.11933333333333333,0.06936666666666667,0.0,290075.6666666667,48.333333333333336,
2015,316192.6666666667,0.577,0.36366666666666664,0.18233333333333332,108.27666666666666,-10.668666666666667,0.6666666666666666,3.3333333333333335,0.447,0.07123666666666667,0.26789999999999997,0.03836666666666667,0.3333333333333333,318134.0,60.0,
2018,272567.0,0.765,0.542,0.7340000000000001,171.945,-6.755,1.0,1.0,0.278,1.87e-05,0.609,0.39,1.0,153351.0,69.0,
2019,68934.0,0.611,0.45899999999999996,0.177,148.28,-3.926,0.0,0.0,0.614,0.0,0.126,0.0422,0.0,213878.0,66.0,
